Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
L-glucopyranose	L-glucopyranose	L-glucopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)[C@@H]1(OC(O)[C@@H](O)[C@H](O)[C@@H](O)1)		WQZGKKKJIJFFOK-ZZWDRFIYSA-N									PlantCyc/PMN local PGDB
N-ACETYL-D-GLUCOSAMINE-16-BIS-P	N-ACETYL-D-GLUCOSAMINE-16-BIS-P	N -acetyl-D-glucosamine 1,6-bisphosphate	381.0225980361					C8H13NO12P2			plantcyc <https://plantcyc.org/>	N -acetyl-D-glucosamine-1,6-P 2 // N -acetyl-D-glucosamine-1,6-diphosphate	381.0225980361	CC(=O)N[C@H]1(C(OP([O-])(=O)[O-])O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H](O)1)		WBYIPZVSBSKNQR-RTRLPJTCSA-J									PlantCyc/PMN local PGDB
L-idopyranuronate	L-idopyranuronate	L-idopyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	L-idopyranuronic acid	194.0426526757	C([O-])(=O)[C@@H]1(OC(O)[C@H](O)[C@@H](O)[C@H](O)1)		AEMOLEFTQBMNLQ-HNFCZKTMSA-M									PlantCyc/PMN local PGDB
CPD-20315	CPD-20315	stilbene oxide	196.0888150073					C14H12O			plantcyc <https://plantcyc.org/>		196.0888150073	C3(\C=C/C(/C2(OC(C1(\C=C/C=C\C=1))2))=C\C=3)		ARCJQKUWGAZPFX-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
Mannose-6-phosphate	Mannose-6-phosphate	D-mannose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	D-mannose-6-P	260.0297185262	C(=O)[C@H]([C@H]([C@@H]([C@@H](COP([O-])(=O)[O-])O)O)O)O		VFRROHXSMXFLSN-KVTDHHQDSA-L									PlantCyc/PMN local PGDB
Anthraquinones	Anthraquinones	an anthraquinone	208.052429501					C14H8O2			plantcyc <https://plantcyc.org/>		208.052429501	C1(\C=C/C2(/C(=O)C3(/C=C\C=C/C(/C(=O)C(/C=1)=2)=3)))											PlantCyc/PMN local PGDB
CPD0-2032	CPD0-2032	DL-glyceraldehyde 3-phosphate	169.9980244673					C3H5O6P			plantcyc <https://plantcyc.org/>		169.9980244673	C(OP(=O)([O-])[O-])C(O)C=O											PlantCyc/PMN local PGDB
L-arabinopyranose	L-arabinopyranose	L-arabinopyranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C1([C@H](O)[C@H](O)[C@@H](O)C(O)O1)											PlantCyc/PMN local PGDB
MANDELONITRILE	MANDELONITRILE	mandelonitrile	133.052763852					C8H7NO			plantcyc <https://plantcyc.org/>		133.052763852	C(C(C1(\C=C/C=C\C=1))O)#N											PlantCyc/PMN local PGDB
Inositols	Inositols	an inositol	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>	1,2,3,4,5,6-cyclohexanehexol	180.0633881178	C1(O)(C(O)C(O)C(O)C(O)C(O)1)											PlantCyc/PMN local PGDB
CPD-17589	CPD-17589	a phytosphingenine	315.2773440592					C18H38NO3			plantcyc <https://plantcyc.org/>	a 4-hydroxy-sphing-8-enine // a 4-hydroxy-8-sphingenine	315.2773440592	CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@@H]([NH3+])CO		CQKNELOTFUSOTP-KSZLIROESA-O									PlantCyc/PMN local PGDB
Bacteriochlorins	Bacteriochlorins	a bacteriochlorin	314.1531465986					C20H18N4			plantcyc <https://plantcyc.org/>		314.1531465986	C4(\C=C3(\C=C5(CCC(/C=C1(CCC(\N1)=C\C2(\C=C/C(/N=2)=C/C(/N3)=4)))=N\5)))		FWBFDXIBOYYUPH-DBLYXWCISA-N									PlantCyc/PMN local PGDB
DL-Phosphomalate	DL-Phosphomalate	( RS )-phosphomalate	213.9878537115					C4H3O8P			plantcyc <https://plantcyc.org/>	DL-P-malate // DL-phosphomalate	213.9878537115	C(=O)(C(OP(=O)([O-])[O-])CC([O-])=O)[O-]		GWTXMJGSNKSXJW-UHFFFAOYSA-J									PlantCyc/PMN local PGDB
D-arabinofuranose	D-arabinofuranose		150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)[C@@H]1([C@@H](O)[C@H](O)C(O)O1)		HMFHBZSHGGEWLO-ZRMNMSDTSA-N									PlantCyc/PMN local PGDB
CPD-12274	CPD-12274	N -acetyl-beta-D-glucosaminyl-(1->4)-D-glucosamine	382.158745066					C14H27N2O10			plantcyc <https://plantcyc.org/>	4- O -( N -acetyl-beta-D-glucosaminyl)-D-glucosamine // 2-(acetylamino)-4- O -(2-amino-2-deoxy-beta-D-glucopyranosyl)-2-deoxy-beta-D-glucopyranose // N -monoacetylchitobiose	382.158745066	CC(=O)N[C@@H]1([C@@H](O)[C@@H]([C@@H](CO)O[C@H]1O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+]))O)		BXVPZDGOKHWNAM-UEVOBBHASA-O									PlantCyc/PMN local PGDB
Sphingadienine	Sphingadienine	a sphinga-4,8-dienine	297.2667793729					C18H36NO2			plantcyc <https://plantcyc.org/>	4,8-sphingadienine	297.2667793729	CCCCCCCCC/C=C/CC/C=C/[C@@H](O)[C@@H]([NH3+])CO		RTQVJTLVVBJRJG-HWJAXULBSA-O									PlantCyc/PMN local PGDB
RS-Malate	RS-Malate	( RS )-malate	134.0215233031					C4H4O5			plantcyc <https://plantcyc.org/>	( RS )-malic acid // DL-apple acid // DL-malic acid // hydroxysuccinic acid // hydroxybutanedioic acid // malic acid // DL-malate // malate // 2-hydroxybutanedioate	134.0215233031	C(=O)([O-])CC(O)C([O-])=O											PlantCyc/PMN local PGDB
Phytochromobilins	Phytochromobilins	a phytochromobilin	584.263484909					C33H34N4O6			plantcyc <https://plantcyc.org/>		584.263484909	C/C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C=C2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)		DKMLMZVDTGOEGU-MKLOKSPTSA-L									PlantCyc/PMN local PGDB
13-HODE	13-HODE	13-HODE	296.2351448935					C18H31O3			plantcyc <https://plantcyc.org/>	(9Z,11E)-13-hydroxyoctadecadienoate // 13-hydroxy-(9Z,11E)-octadecadienoate // (+/-)13-HODE	296.2351448935	CCCCCC(O)/C=C/C=C\CCCCCCCC(=O)[O-]		HNICUWMFWZBIFP-BSZOFBHHSA-M									PlantCyc/PMN local PGDB
4a-Hydroxytetrahydrobiopterins	4a-Hydroxytetrahydrobiopterins	a 4a-hydroxytetrahydrobiopterin	257.1124039959					C9H15N5O4			plantcyc <https://plantcyc.org/>		257.1124039959	CC(O)C(O)[C@H]2(CNC1(\[C@](O)(C(\N=C(N)/N=1)=O)N2))		KJKIEFUPAPPGBC-ATDKUNPGSA-N									PlantCyc/PMN local PGDB
D-Ketopentoses	D-Ketopentoses	a D-ketopentose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)[C@@H](O)C(O)C(=O)CO		ZAQJHHRNXZUBTE-VXPOTGITSA-N									PlantCyc/PMN local PGDB
DIOH-ISOVALERATE	DIOH-ISOVALERATE	2,3-dihydroxy-3-methylbutanoate	134.0579088094					C5H9O4			plantcyc <https://plantcyc.org/>	2,3-dihydroxy-isovalerate // alpha,beta-dihydroxy-isovalerate	134.0579088094	CC(C)(O)C(O)C(=O)[O-]											PlantCyc/PMN local PGDB
D-Mannopyranuronate	D-Mannopyranuronate	D-mannopyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	D-mannopyranuronic acid	194.0426526757	C([O-])(=O)[C@H]1(OC(O)[C@@H](O)[C@@H](O)[C@H](O)1)		AEMOLEFTQBMNLQ-VANFPWTGSA-M									PlantCyc/PMN local PGDB
CPD-16348	CPD-16348	3-hydroxytetracosanoyl-CoA	1133.4649890864					C45H78N7O18P3S			plantcyc <https://plantcyc.org/>		1133.4649890864	CCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O											PlantCyc/PMN local PGDB
TARTRONATE-S-ALD	TARTRONATE-S-ALD	tartronate semialdehyde	104.0109586168					C3H3O4			plantcyc <https://plantcyc.org/>	2-hydroxy-3-oxopropanoate // tartronic semialdehyde // hydroxymalonaldehydic acid // tartronate-S-ald	104.0109586168	C(=O)C(O)C(=O)[O-]		QWBAFPFNGRFSFB-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
N-sulfo-D-glucosamine	N-sulfo-D-glucosamine	N -sulfo-D-glucosamine	259.0361870893					C6H12NO8S			plantcyc <https://plantcyc.org/>	GlcNS // D- N -sulfoglucosamine // GlcN2S	259.0361870893	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](NS(=O)(=O)[O-])C(O)O1)		PRDZVHCOEWJPOB-IVMDWMLBSA-M									PlantCyc/PMN local PGDB
17-BETA-HYDROXYANDROSTAN-3-ONE	17-BETA-HYDROXYANDROSTAN-3-ONE	5-dihydrotestosterone	290.2245802072					C19H30O2			plantcyc <https://plantcyc.org/>	17-beta-hydroxyandrostan-3-one	290.2245802072	C[C@@]34([C@H]2([C@H]([C@H]1([C@@](C)([C@@H](O)CC1)CC2))CCC3CC(=O)CC4))		NVKAWKQGWWIWPM-QHDNXLQLSA-N									PlantCyc/PMN local PGDB
L-Ribulofuranose	L-Ribulofuranose	L-ribulofuranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)C1(O)([C@@H](O)[C@@H](O)CO1)		LQXVFWRQNMEDEE-QRHDOFTISA-N									PlantCyc/PMN local PGDB
All-trans-3-hydroxyretinal	All-trans-3-hydroxyretinal	all-trans -3-hydroxyretinal	300.208930143					C20H28O2			plantcyc <https://plantcyc.org/>	3-hydroxy- all-trans -retinal	300.208930143	CC(/C=C/C1(/C(C)(C)CC(O)CC(/C)=1))=C\C=C\C(/C)=C\C=O											PlantCyc/PMN local PGDB
D-Glucopyranuronate	D-Glucopyranuronate	D-glucopyranuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	D-glucopyranuronic acid	194.0426526757	[C@H]1(O)([C@@H](O)C(O)O[C@H](C(=O)[O-])[C@@H](O)1)		AEMOLEFTQBMNLQ-AQKNRBDQSA-M									PlantCyc/PMN local PGDB
Ribulose	Ribulose	ribulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)C(O)C(O)C(=O)CO		ZAQJHHRNXZUBTE-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
Unsaturated-Pyranuronate	Unsaturated-Pyranuronate	a 4,5-unsaturated pyranuronate	176.0320879894					C6H7O6			plantcyc <https://plantcyc.org/>		176.0320879894	C(C1(\OC(C(C(\C=1)O)O)O))([O-])=O		IAKKJSVSFCTLRY-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
Arabinopyranoses	Arabinopyranoses	an arabinopyranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C1(C(O)C(O)C(O)C(O)O1)											PlantCyc/PMN local PGDB
Ribulose-phosphates	Ribulose-phosphates	L(or D)-ribulose 5-phosphate	230.0191538399					C5H9O8P			plantcyc <https://plantcyc.org/>		230.0191538399	C(C(C(C(CO)=O)O)O)OP([O-])([O-])=O		FNZLKVNUWIIPSJ-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
C28-Steroids	C28-Steroids	a C 28 steroid	386.391251605					C28H50			plantcyc <https://plantcyc.org/>		386.391251605	CC(C)C(C)CCC(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34))))		WAAWMJYYKITCGF-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CPD-15709	CPD-15709	keto -D-fructose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(O)C(=O)[C@@H](O)[C@@H]([C@H](O)COP([O-])(=O)[O-])O		GSXOAOHZAIYLCY-HSUXUTPPSA-L									PlantCyc/PMN local PGDB
Jasmonoyl-ACCs	Jasmonoyl-ACCs	a jasmonoyl-1-aminocyclopropane-1 carboxylate	293.1627082319					C16H22NO4			plantcyc <https://plantcyc.org/>	a jasmonyl-1-aminocyclopropane-1 carboxylic acid // a JA-ACC // a jasmonate-ACC // a jasmonyl-1-aminocyclopropanecarboxylate // a jasmonyl-1-aminocyclopropane-1 carboxylate	293.1627082319	CC\C=C/CC1(C(=O)CCC1CC(NC2(CC2)C([O-])=O)=O)		TVRBFBSVUYCAKT-ARJAWSKDSA-M									PlantCyc/PMN local PGDB
CPD-15317	CPD-15317	D-ribofuranose 5-phosphate	230.0191538399					C5H9O8P			plantcyc <https://plantcyc.org/>		230.0191538399	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)C(O)O1)		KTVPXOYAKDPRHY-SOOFDHNKSA-L									PlantCyc/PMN local PGDB
3-HYDROXY-ISOBUTYRATE	3-HYDROXY-ISOBUTYRATE	3-hydroxy-isobutanoate	104.0473441231					C4H7O3			plantcyc <https://plantcyc.org/>	3-hydroxy-isobutyrate // 3-hydroxyisobutyric acid // 3-hydroxy-2-methylpropanoate	104.0473441231	CC(C([O-])=O)CO		DBXBTMSZEOQQDU-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-12548	CPD-12548	UDP-D-xylose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C3(OC(OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@H](O)3)		DQQDLYVHOTZLOR-WZNRFRBMSA-L									PlantCyc/PMN local PGDB
SEDOHEPTULOSE	SEDOHEPTULOSE	D-sedoheptulose	210.0739528041					C7H14O7			plantcyc <https://plantcyc.org/>	D-glucoheptulose // D-mannoheptulose // L-galactoheptulose // galacto-heptulose	210.0739528041	C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO		HSNZZMHEPUFJNZ-SHUUEZRQSA-N									PlantCyc/PMN local PGDB
3-Hydroxybutanoyl-CoAs	3-Hydroxybutanoyl-CoAs	3-hydroxybutanoyl-CoA	853.1519878024					C25H38N7O18P3S			plantcyc <https://plantcyc.org/>	3-OH-butyryl-CoA // OH-butyryl-CoA // beta-hydroxybutyryl- S -CoA // D-3-hydroxybutyryl-CoA // hydroxy-butyryl-CoA // beta-hydroxybutyryl-CoA // 3-hydroxybutyryl-CoA	853.1519878024	CC(CC(SCCNC(CCNC(C(C(COP(=O)([O-])OP(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])([O-])=O)O)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))([O-])=O)(C)C)O)=O)=O)=O)O											PlantCyc/PMN local PGDB
5-Deoxy-D-Ribose	5-Deoxy-D-Ribose	5-deoxy-D-ribose	134.0579088094					C5H10O4			plantcyc <https://plantcyc.org/>	(2R,3R,4R)-2,3,4-trihydroxypentanal // (2R,3R,4R)-2,3,4-trihydroxyvaleraldehyde // 5'-deoxyribose // 5-deoxy-aldehydo-D-ribose // 5-desoxy-D-ribose // D-ribo-2,3,4-trihydroxyvaleraldehyde	134.0579088094	C[C@@H](O)[C@@H](O)[C@@H](O)C=O		WDRISBUVHBMJEF-MROZADKFSA-N									PlantCyc/PMN local PGDB
D-myo-inositol-pentakisphosphates	D-myo-inositol-pentakisphosphates	a D myo -inositol penta kis phosphate	579.8950401598					C6H7O21P5			plantcyc <https://plantcyc.org/>		579.8950401598	C1(O)(C(OP([O-])(=O)[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP([O-])([O-])=O)C(OP([O-])([O-])=O)1)		CTPQAXVNYGZUAJ-UHFFFAOYSA-D									PlantCyc/PMN local PGDB
Watasemycin	Watasemycin	watasemycin	352.0915338987					C16H19N2O3S2			plantcyc <https://plantcyc.org/>		352.0915338987	C[C@H]2([C@H](\N=C(C1(\C(\O)=C/C=C\C=1))/S2)C3(SC[C@@](C)(N(C)3)C([O-])=O))		NOEXPDVJQLSPPC-RTAVLPMESA-M									PlantCyc/PMN local PGDB
3-Hydroxy-11-cis-retinal	3-Hydroxy-11-cis-retinal	11- cis -3-hydroxyretinal	300.208930143					C20H28O2			plantcyc <https://plantcyc.org/>	3-hydroxy-11- cis -retinaldehyde // 3-hydroxy-11- cis -retinal	300.208930143	CC(/C=C/C1(/[C@@](CC(O)CC(/C)=1)(C)C))=C\C=C/C(\C)=C/C=O											PlantCyc/PMN local PGDB
CPD0-2101	CPD0-2101	5,6,7,8-tetrahydromonapterin	257.1124039959					C9H15N5O4			plantcyc <https://plantcyc.org/>	H 4 -MPt // tetrahydromonapterin	257.1124039959	C1(NC2(/N=C(N)\NC(=O)C(/NC1[C@H](O)[C@@H](O)CO)=2))		XHIXPVCTDRNTTC-YQVKZWHSSA-N									PlantCyc/PMN local PGDB
C28-3-beta-hydroxysteroid	C28-3-beta-hydroxysteroid	a C28 3beta-hydroxysteroid	402.3861662271					C28H50O			plantcyc <https://plantcyc.org/>		402.3861662271	CC(C)C(C)CCC(C)C3(CCC4(C2(CCC1(C[C@@H](O)CCC(C)1C2CCC(C)34))))		ARYTXMNEANMLMU-HFDUOMAPSA-N									PlantCyc/PMN local PGDB
Retinoates	Retinoates	a retinoate	300.208930143					C20H27O2			plantcyc <https://plantcyc.org/>	Vitamin A // a retinoic acid	300.208930143	CC(/C=C/C1(/C(CCCC(/C)=1)(C)C))=C\C=C\C(/C)=C\C([O-])=O		SHGAZHPCJJPHSC-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
Pyochelin	Pyochelin	pyochelin	324.0602337703					C14H15N2O3S2			plantcyc <https://plantcyc.org/>	Pyochelin	324.0602337703	CN3(C([C@@H]2(\N=C(C1(\C(\O)=C/C=C\C=1))/SC2))SC[C@H]3C([O-])=O)		NYBZAGXTZXPYND-GDVCOKDOSA-M									PlantCyc/PMN local PGDB
GLUCURONATE	GLUCURONATE	D-glucuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	glucuronate // glucuronic acid // D-glucuronic acid // GlcA // D-glucopyranuronic acid	194.0426526757	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]		IAJILQKETJEXLJ-QTBDOELSSA-M									PlantCyc/PMN local PGDB
CPD-15990	CPD-15990	trehalose	342.1162115493					C12H22O11			plantcyc <https://plantcyc.org/>	D-trehalose	342.1162115493	C([C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)OC2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))O											PlantCyc/PMN local PGDB
Iduronate	Iduronate	iduronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>	iduronic acid	194.0426526757	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-]		IAJILQKETJEXLJ-SKNVOMKLSA-M									PlantCyc/PMN local PGDB
Farnesols	Farnesols	a farnesol	222.1983654567					C15H26O			plantcyc <https://plantcyc.org/>		222.1983654567	CC(C)=CCCC(\C)=C/CCC(/C)=C/CO											PlantCyc/PMN local PGDB
5-Deoxypentoses	5-Deoxypentoses	a 5-deoxypentose	134.0579088094					C5H10O4			plantcyc <https://plantcyc.org/>		134.0579088094	CC(O)C(O)C(O)C=O		WDRISBUVHBMJEF-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CAFFEATE	CAFFEATE	caffeate	180.0422587452					C9H7O4			plantcyc <https://plantcyc.org/>	caffeic acid // 3-(3,4-dihydroxyphenyl)prop-2-enoate	180.0422587452	C1(/C=C(C(/O)=C\C(/C=C/C([O-])=O)=1)/O)		QAIPRVGONGVQAS-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
L-Ketohexoses	L-Ketohexoses	an L-ketohexose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)C(=O)C(O)C(O)[C@@H](O)CO		BJHIKXHVCXFQLS-ORLPHIGFSA-N									PlantCyc/PMN local PGDB
N-ACETYLNEURAMINATE	N-ACETYLNEURAMINATE	N -acetylneuraminate	309.105981214					C11H18NO9			plantcyc <https://plantcyc.org/>	sialic acid // NANA // O-sialic acid // sialate // N -acetylneuraminic acid // Neu5Ac // 5-acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid // 5-acetamido-3,5-dideoxy-D-glycero-D-galacto-non-2-ulopyranosonic acid	309.105981214	CC(=O)N[C@@H]1([C@H](CC(O)(C([O-])=O)O[C@H]1[C@H](O)[C@H](O)CO)O)		SQVRNKJHWKZAKO-LUWBGTNYSA-M									PlantCyc/PMN local PGDB
CPD-15975	CPD-15975	D-cellobiose	342.1162115493					C12H22O11			plantcyc <https://plantcyc.org/>	4- O -beta-D-glucopyranosyl--D-glucopyranose // beta-D-glucosyl-(1->4)-D-glucose	342.1162115493	C([C@@H]2([C@H]([C@@H]([C@H]([C@H](O[C@@H]1([C@H](OC([C@@H]([C@H]1O)O)O)CO))O2)O)O)O))O											PlantCyc/PMN local PGDB
CPD-11797	CPD-11797	2- O -sulfonatolactate	169.9885086152					C3H4O6S			plantcyc <https://plantcyc.org/>	2- O -sulfonatolactic acid // 2-(sulfooxy)propanoic acid // 2-(sulfooxy)propanoate	169.9885086152	CC(C(=O)[O-])OS(=O)(=O)[O-]		CSRZVBCXQYEYKY-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
C29-22S-hydroxysteroid	C29-22S-hydroxysteroid	a (22 S )-22-hydroxy-C 29 -steroid	416.4018162913					C29H52O			plantcyc <https://plantcyc.org/>		416.4018162913	CCC(C(C)C)C[C@H](O)C(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34))))		TVGPNLFBDBNZSL-GPVPRDKBSA-N									PlantCyc/PMN local PGDB
CPD-21358	CPD-21358	L- glycero -D- manno -heptose	210.0739528041					C7H14O7			plantcyc <https://plantcyc.org/>		210.0739528041	C([C@@H]([C@H]1(OC(O)[C@H]([C@H]([C@@H]1O)O)O))O)O		BGWQRWREUZVRGI-OLLRPPRZSA-N									PlantCyc/PMN local PGDB
D-galactose-1-phosphate	D-galactose-1-phosphate	D-galactose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	D-galactopyranose 1-phosphate	260.0297185262	C(O)[C@H]1(OC(OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)		HXXFSFRBOHSIMQ-SVZMEOIVSA-L									PlantCyc/PMN local PGDB
2-Hydroxy-2-methylbutyronitriles	2-Hydroxy-2-methylbutyronitriles	2-hydroxy-2-methylbutanenitrile	99.0684139162					C5H9NO			plantcyc <https://plantcyc.org/>	2-hydroxy-2-methylbutyronitrile	99.0684139162	CCC(C)(O)C#N		VMEHOTODTPXCKT-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
STEROID-O-SULFATE	STEROID-O-SULFATE	a steroid sulfate	336.1395299488					C18H23O4S			plantcyc <https://plantcyc.org/>		336.1395299488	CC14(CCCC(C2(CCC3(\C(/C(CC1)2)=C/C=C(\C=3)/OS(=O)(=O)[O-])))4)		KFFRVXQLZSOXIX-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CHITOBIOSE	CHITOBIOSE	N , N' -diacetylchitobiose	424.1693097523					C16H28N2O11			plantcyc <https://plantcyc.org/>	diacetylchitobiose // N -[2-[5-acetylamino-4,6-dihydroxy-2-(hydroxymethyl)tetrahydropyran-3-yl]oxy-4,5-dihyrdoxy-6-(hydroxymethyl)tetrahydropyran-3-yl]acetamide // CBS // chitobiose // 2-(acetylamino)-4-O-[2-(acetylamino)-2-deoxy-beta-D-glucopyranosyl]-2-deoxy-beta-D-glucopyranose	424.1693097523	CC(=O)N[C@H]1(C(O)O[C@H](CO)[C@H]([C@H](O)1)O[C@@H]2(O[C@@H]([C@@H](O)[C@H](O)[C@@H](NC(C)=O)2)CO))		CDOJPCSDOXYJJF-CBTAGEKQSA-N									PlantCyc/PMN local PGDB
Alpha-pinene	Alpha-pinene	an alpha-pinene	136.1252005136					C10H16			plantcyc <https://plantcyc.org/>		136.1252005136	CC1(\C2(CC(C\C=1)C2(C)C))											PlantCyc/PMN local PGDB
Heme_I	Heme_I	heme i	855.3784027473					C49H55N4O6FE			plantcyc <https://plantcyc.org/>	haem i	855.3784027473	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe]35([N+]2(\C(/C(/CO)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/C(O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))		ZWPMBVUBHXVNAH-ONCSLILDSA-J									PlantCyc/PMN local PGDB
L-XYLULOSE	L-XYLULOSE	L-xylulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>	xylulose // L-threo-pent-2-ulose	150.0528234315	C(O)[C@H](O)[C@@H](O)C(=O)CO		ZAQJHHRNXZUBTE-WVZVXSGGSA-N									PlantCyc/PMN local PGDB
CPD-11933	CPD-11933	a diphospho-1D-myo-inositol pentakisphosphate	739.8277009766					C6H6O27P7			plantcyc <https://plantcyc.org/>	PP-InsP 5 // a diphosphoinositol pentakisphosphate	739.8277009766	C1(OP([O-])(=O)[O-])(C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP([O-])(=O)OP(=O)([O-])[O-])C(OP([O-])(=O)[O-])C(OP([O-])(=O)[O-])1)		UPHPWXPNZIOZJL-UHFFFAOYSA-A									PlantCyc/PMN local PGDB
Jadomycin-A	Jadomycin-A	jadomycin A	419.1368874119					C24H21NO6			plantcyc <https://plantcyc.org/>		419.1368874119	CC[C@H](C)[C@H]1(C(=O)OC2(N1C4(\C(=O)C5(/C(/O)=C\C=C/C(/C(=O)C(\C3(C\2=C\C(/C)=C/C(O)=3))=4)=5))))		AVMSKCRHMKXYOO-ZSISJILLSA-N									PlantCyc/PMN local PGDB
CPD-26204	CPD-26204	CDP-glycerol	477.054960797					C12H19N3O13P2			plantcyc <https://plantcyc.org/>	rac -CDP-glycerol	477.054960797	C(O)C(O)COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O		HHPOUCCVONEPRK-JANFQQFMSA-L									PlantCyc/PMN local PGDB
D-quinovopyranose	D-quinovopyranose	D-quinovopyranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>	6-deoxy-D-glucopyranose	164.0684734957	C[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)C(O)O1)		SHZGCJCMOBCMKK-GASJEMHNSA-N									PlantCyc/PMN local PGDB
C29-Steroids	C29-Steroids	a C 29 steroid	400.4069016692					C29H52			plantcyc <https://plantcyc.org/>		400.4069016692	CCC(C(C)C)CCC(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34))))		GKBHKNPLNHLYHT-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
