Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
L-AZASERINE	L-AZASERINE	L-azaserine	175.0593057929					C5H7N3O4			plantcyc <https://plantcyc.org/>	azaserine // L-beta-(diazoacetoxy)alanine // L-serine diazoacetate // L-serine diazoacetate ester	175.0593057929	C(C(OC[C@@H](C(=O)[O-])[NH3+])=O)=[N+]=[N-]		MZZGOOYMKKIOOX-VKHMYHEASA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-17610	CPD-17610	4-coumaryl-4-coumarate	296.104859002					C18H16O4			plantcyc <https://plantcyc.org/>		296.104859002	C(=O)(OC/C=C/C1(\C=C/C(/O)=C\C=1))/C=C/C2(\C=C/C(/O)=C\C=2)		AMABNLPAOLRCOD-BRPQVOEQSA-N	Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Hydroxycinnamic acids and derivatives	Coumaric acid esters	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22323	CPD-22323	TRIMBOA-beta-D-glucoside	389.0958104582					C15H19NO11			plantcyc <https://plantcyc.org/>	TRIMBOA-Glc // 2-(2,4,7-trihydroxy-8-methoxy-1,4-benzoxazin-3-one)-b-D-glucopyranose	389.0958104582	COC3(/C(/O)=C\C=C2(C(\OC(O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))C(=O)N(O)2)=3))		KLMJJYDVWFCOQY-FTDMXLNHSA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl glycosides	Fatty acyl glycosides of mono- and disaccharides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
D-HEXOSE-6-PHOSPHATE	D-HEXOSE-6-PHOSPHATE	D-hexose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(OP(=O)([O-])[O-])C1(OC(O)C(O)C(O)C(O)1)		NBSCHQHZLSJFNQ-UHFFFAOYSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexose phosphates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14650	CPD-14650	(2 E ,4 E ,6 E )-7-hydroxy-4-methylhepta-2,4,6-trienal	138.0680795652					C8H10O2			plantcyc <https://plantcyc.org/>		138.0680795652	CC(/C=C/C=O)=C\C=C\O		TYQZWSFEJJSSQR-YUHMVAQCSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Medium-chain aldehydes	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-11847	CPD-11847	N -(4-hydroxybenzoyl)-L-glutamate	267.0742871551					C12H11NO6			plantcyc <https://plantcyc.org/>	N -(4-hydroxybenzoyl)-L-glutamic acid	267.0742871551	C([O-])(=O)CC[C@H](NC(=O)C1(\C=C/C(/O)=C\C=1))C(=O)[O-]		BCQYMCKNCJYKFA-VIFPVBQESA-L	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Glutamic acid and derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-9213	CPD-9213	gamma-solanine	559.3872884391					C33H54NO6			plantcyc <https://plantcyc.org/>	beta-D-Galactopyranoside, (3beta)-solanid-5-en-3-yl	559.3872884391	C[C@H]7(CC[C@H]1([NH+]([C@@H]2([C@H]([C@H](C)1)[C@]4(C)([C@@H](C2)[C@@H]5(C\C=C3(C[C@H](CC[C@@](C)3[C@@H](CC4)5)O[C@@H]6(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)6))))))C7))		IDGKMGZVTKHZDA-XTTMRYAPSA-O	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Steroidal glycosides	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-22618	CPD-22618	glucoevatromonoside	666.3615271986					C35H54O12			plantcyc <https://plantcyc.org/>		666.3615271986	C[C@H]2(O[C@H](C[C@H](O)[C@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))2)O[C@@H]7(C[C@H]6(CC[C@@H]5([C@H](CC[C@@]4(C)([C@](O)(CC[C@H](C3(\COC(=O)\C=3))4)5))[C@](C)6CC7))))		BKLVUVLBSZAKIF-DQEYRRRMSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroid lactones	Cardenolide glycosides and derivatives	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-8049	CPD-8049	ciceritol	518.184685045					C19H34O16			plantcyc <https://plantcyc.org/>	O -alpha-D-galactopyranosyl-(1->6)- O -alpha-D-galactopyranosyl-(1->2)-4- O -methyl- chiro -inositol	518.184685045	CO[C@H]1([C@@H]([C@H]([C@H]([C@@H]([C@@H]1O)O)O)O[C@H]2(O[C@@H]([C@@H]([C@@H]([C@H]2O)O)O)CO[C@@H]3([C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)))O)		ATDWJHOSZLOQDJ-LMKXGGCJSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	O-glycosyl compounds	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD0-1054	CPD0-1054	adenylyl-imidodiphosphate	506.0117295721					C10H13N6O12P3			plantcyc <https://plantcyc.org/>	beta,gamma-imidoadenosine 5'-triphosphate // AMP-PNP // 5'-O-(hydroxy{[hydroxy(phosphonoamino)phosphoryl]oxy}phosphoryl)adenosine	506.0117295721	C(OP(OP(NP(=O)([O-])[O-])([O-])=O)([O-])=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)		PVKSNHVPLWYQGJ-KQYNXXCUSA-J	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	Purine ribonucleoside monophosphates	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-14833	CPD-14833	narcotine hemiacetal	415.1631021624					C22H25NO7			plantcyc <https://plantcyc.org/>		415.1631021624	COC5(\C(\OC)=C1(C(/[C@H](OC(O)1)[C@H]2(C3(/C(\CCN(C)2)=C\C4(\OCOC(/C(/OC)=3)=4))))=C\C=5))		TZNFGVJRQISOHK-HVHHGIHYSA-N	Organic compounds	Organoheterocyclic compounds	Tetrahydroisoquinolines		Tetrahydroisoquinolines	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-9745	CPD-9745	heliocide B1	424.2249741377					C26H31O5			plantcyc <https://plantcyc.org/>		424.2249741377	CC(C)=CCC1(C2(C(C3(/C(/C=O)=C(C(/OC)=C(C(C)C)\C(\C(C(C)(C\C=C(C)/1)2)=O)=3)/[O-]))=O))		JIBJRIUIIPXXGN-UHFFFAOYSA-M	Organic compounds	Benzenoids	Anthracenes	Anthraquinones	Anthraquinones	Aromatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-14947	CPD-14947	7,3'-dimethylquercetin	330.0739528041					C17H14O7			plantcyc <https://plantcyc.org/>	quercetin 7,3'-dimethyl ether	330.0739528041	COC3(\C=C2(C(\C(=O)C(/O)=C(C1(\C=C(C(/O)=C\C=1)\OC))\O2)=C(/C=3)\O))		MYMGKIQXYXSRIJ-UHFFFAOYSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavones	Flavonols	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-7416	CPD-7416	lactucaxanthin	568.4280310418					C40H56O2			plantcyc <https://plantcyc.org/>	epsilon,epsilon-carotene-3,3'-diol	568.4280310418	CC(/C=C/C=C(C)/C=C/[C@@H]1(C(C)(C)C[C@@H](O)\C=C(C)/1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@@H]2(C(C)(C)C[C@@H](O)\C=C(C)/2)		BIPAHAFBQLWRMC-SUOWZELTSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Tetraterpenoids	Xanthophylls	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-10600	CPD-10600	3-(4-hydroxyphenyl)-3-oxo-propanoyl-CoA	929.1469024245					C30H38N7O19P3S			plantcyc <https://plantcyc.org/>	4-hydroxybenzoyl-acetyl-CoA // 3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA // 3-(4-hydroxyphenyl)-3-keto-propionyl-CoA // 3-(4-hydroxyphenyl)-3-oxo-propionyl-CoA // p -hydroxybenzoyl-acetyl-CoA	929.1469024245	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]		OVQOJJJXNYHOPR-FUEUKBNZSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	3-oxo-acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-9192	CPD-9192	9,10-phenanthroquinone	210.0680795652					C14H10O2			plantcyc <https://plantcyc.org/>	phenanthrenequinone // phenanthrene-9,10-dione	210.0680795652	C2(\C=C/C1(C(=O)C(=O)C3(\C(/C1\C=2)=C/C=C\C=3)))		MCTGSQYAUPHTBA-UHFFFAOYSA-N	Organic compounds	Benzenoids	Phenanthrenes and derivatives	Hydrophenanthrenes	Hydrophenanthrenes	Aromatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-8155	CPD-8155	pheophytin a	870.5659215067					C55H74N4O5			plantcyc <https://plantcyc.org/>		870.5659215067	C=CC4(\C(/C)=C3(\C=C6([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(/C5(\[C@@H](C(OC)=O)C(=O)C1(\C(\NC(/C(\C)=1)=C/C2(/C(\CC)=C(C)\C(\N=2)=C\C(\N3)=4))=5)))=N\6)))		CQIKWXUXPNUNDV-RCBXBCQGSA-N	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives	Chlorins	Chlorins	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
QUERCETIN-337-TRISSULFATE	QUERCETIN-337-TRISSULFATE	quercetin 3,3',7-trissulfate	541.9130963446					C15H7O16S3			plantcyc <https://plantcyc.org/>		541.9130963446	C3(/C=C(C(/OS(=O)(=O)[O-])=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)C(/OS(=O)(=O)[O-])=1)=2)/O)/OS(=O)(=O)[O-])))=3)/O)		WWSKELVNYRIPTL-UHFFFAOYSA-K							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPDQT-340	CPDQT-340	L-dihomomethionine	177.0823494209					C7H15NO2S			plantcyc <https://plantcyc.org/>	6-(methylsulfanyl)norleucine // 2-amino-6-(methylsulfanyl)hexanoic acid	177.0823494209	CSCCCC[C@H]([NH3+])C(=O)[O-]		FBWIRBFZWNIGJC-LURJTMIESA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPDIO2-4	CPDIO2-4	1-18:0-2-18:4-phosphatidylethanolamine	739.5152048674					C41H74NO8P			plantcyc <https://plantcyc.org/>	18:0-18:4-PE // 1-octadecanoyl-2-(5Z,9Z,12Z,15Z-octadecatetraenoyl)-sn-glycero-3-phosphoethanolamine	739.5152048674	C(C(OC(=O)CCC\C=C/CC\C=C/C\C=C/C\C=C/CC)COP(OCC[NH3+])([O-])=O)OC(=O)CCCCCCCCCCCCCCCCC											PlantCyc/PMN local PGDB
CPD-19191	CPD-19191	gentisate 5- O -beta- D -xylopyranoside	286.0688674262					C12H13O8			plantcyc <https://plantcyc.org/>	gentisic acid 5- O -beta- D -xylopyranoside	286.0688674262	C2(O[C@H](OC1(\C=C/C(/O)=C(/C=1)/C(=O)[O-]))[C@H](O)[C@@H](O)[C@H](O)2)		OGFQCMFLQIYVSQ-DTHBNOIPSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-9101	CPD-9101	2- cis ,6- cis -farnesol	222.1983654567					C15H26O			plantcyc <https://plantcyc.org/>	(Z,Z)-farnesol // (2Z,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol // cis,cis-Farnesol	222.1983654567	CC(C)=CCCC(/C)=C/CCC(/C)=C/CO		CRDAMVZIKSXKFV-FBXUGWQNSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids	Sesquiterpenoids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-8750	CPD-8750	guaia-6,9-diene	204.1878007704					C15H24			plantcyc <https://plantcyc.org/>		204.1878007704	CC(C1(\C\C=C(C)/C2(CCC(C(/C=1)2)C)))C		RCMUGHFHXFHKNW-UHFFFAOYSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids	Guaianes	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
ALPHA-NAPHTHALENEACETAMIDE	ALPHA-NAPHTHALENEACETAMIDE	1-naphthaleneacetamide	185.0840639804					C12H11NO			plantcyc <https://plantcyc.org/>	1-naphthalene acetamide // Rootone // Frufix // alpha-NAA amide // alpha-naphthaleneacetamide // alpha-naphthylacetamide	185.0840639804	C2(\C=C1(\C=C/C=C(CC(=O)N)\C1=C\C=2))		XFNJVKMNNVCYEK-UHFFFAOYSA-N	Organic compounds	Benzenoids	Naphthalenes		Naphthalenes	Aromatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-719	CPD-719	typhasterol	448.3552600292					C28H48O4			plantcyc <https://plantcyc.org/>		448.3552600292	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC(=O)[C@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))		SBSXXCCMIWEPEE-SELDZKRUSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Trihydroxy bile acids, alcohols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
GLUTAMATE-1-SEMIALDEHYDE	GLUTAMATE-1-SEMIALDEHYDE	(S)-4-amino-5-oxopentanoate	131.0582431604					C5H9NO3			plantcyc <https://plantcyc.org/>	L-glutamate 1-semialdehyde	131.0582431604	C([C@H](CCC([O-])=O)[NH3+])=O		MPUUQNGXJSEWTF-BYPYZUCNSA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Gamma amino acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8853	CPD-8853	2-descarboxy-cyclo-dopa	153.0789786025					C8H11NO2			plantcyc <https://plantcyc.org/>		153.0789786025	C1(CC2(\C(\N1)=C/C(C(\C=2)O)O))		INIJHFWSVNHMDI-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indolines	Indolines	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-9693	CPD-9693	dalpatein 7-O-beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranoside	636.1690349808					C29H32O16			plantcyc <https://plantcyc.org/>	dalpatein glycoside	636.1690349808	COC6(/C=C1(C(/OCO1)=C\C(\C4(\C(C5(/C=C(C(/O[C@@H]2(O[C@H]([C@@H](O)[C@H](O)[C@@H](O)2)CO[C@H]3([C@H](O)[C@](CO)(O)CO3)))=C\C(\O\C=4)=5)/OC))=O))=6))		KAZTVTFKDLJVBH-RXHUWYBMSA-N	Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	Isoflavonoid O-glycosides	Isoflavonoid O-glycosides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-17375	CPD-17375	1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]- sn -glycerol	650.5121546017					C39H70O7			plantcyc <https://plantcyc.org/>		650.5121546017	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)CO)=O		RCALBBVHQNUWNO-OSFDYRCISA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Lineolic acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-17623	CPD-17623	18-oxo-oleoyl-CoA	1045.3397885728					C39H62N7O18P3S			plantcyc <https://plantcyc.org/>	18-oxo-octadec-9-enoyl-CoA // 18-oxo-9Z-octadec-9-enoyl-CoA	1045.3397885728	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC\C=C/CCCCCCCC=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]		WHOASQMNRGOGJB-UTNXWDCOSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Long-chain fatty acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-6883	CPD-6883	1,3,7-trihydroxyxanthone	244.0371733673					C13H7O5			plantcyc <https://plantcyc.org/>		244.0371733673	C1(\C(\O)=C/C2(/C(=O)C3(/C(/OC(/C=1)=2)=C\C(\[O-])=C/C(/O)=3)))		JJUNZBRHHGLJQW-UHFFFAOYSA-M	Organic compounds	Organoheterocyclic compounds	Benzopyrans	1-benzopyrans	Xanthones	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPDQT-404	CPDQT-404	L-trihomomethionine	191.0979994851					C8H17NO2S			plantcyc <https://plantcyc.org/>		191.0979994851	CSCCCCC[C@@H](C([O-])=O)[NH3+]		UKDJCWUSWYBRDM-ZETCQYMHSA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-13913	CPD-13913	2-carboxy-L-lyxonolactone	192.0270026115					C6H7O7			plantcyc <https://plantcyc.org/>		192.0270026115	C(O)[C@@H]1(OC(=O)C(C([O-])=O)(O)[C@H](O)1)		ZNJUNWARRIXWAA-IKABJLMCSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Sugar acids and derivatives	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-11018	CPD-11018	isorhamnetin 3, 4'-bisulfate	475.9719318525					C16H9O13S2			plantcyc <https://plantcyc.org/>		475.9719318525	COC1(\C(\OS(=O)(=O)[O-])=C/C=C(/C=1)/C2(/OC3(/C=C(/C=C(C(\C(=O)C(/OS(=O)(=O)[O-])=2)=3)/O)/[O-])))		XHPUGIGTDBEOQX-UHFFFAOYSA-K	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	3'-O-methylated flavonoids	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-9716	CPD-9716	dalnigrein	358.1052529325					C19H18O7			plantcyc <https://plantcyc.org/>		358.1052529325	COC3(\C(/C1(/C(=O)C2(/C=C(C(/O)=C\C(\O\C=1)=2)/OC)))=C/C(/OC)=C(/C=3)/OC)		HCBHUSZRPOFQMN-UHFFFAOYSA-N	Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	O-methylated isoflavonoids	4'-O-methylisoflavones	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-165	CPD-165	1D-1-O-(indol-3-yl)acetyl-myo-inositol	337.1161519698					C16H19NO7			plantcyc <https://plantcyc.org/>		337.1161519698	C(O[C@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)1))(=O)CC2(\C3(/C=C\C=C/C(/N\C=2)=3))		XUACNUJFOIKYPQ-BKQXGZDCSA-N	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indolyl carboxylic acids and derivatives	Indole-3-acetic acid derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-9273	CPD-9273	allylsulfenate	90.0139355047					C3H6OS			plantcyc <https://plantcyc.org/>	allylsulfenic acid	90.0139355047	C=CCSO		WLHNIAVMSNXYHO-UHFFFAOYSA-N	Organic compounds	Organosulfur compounds	Allyl sulfur compounds		Allyl sulfur compounds	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
L-ASPARTATE-SEMIALDEHYDE	L-ASPARTATE-SEMIALDEHYDE	L-aspartate 4-semialdehyde	117.0425930962					C4H7NO3			plantcyc <https://plantcyc.org/>	L-aspartic 4-semialdehyde // L-aspartate-semialdehyde // L-aspartate beta-semialdehyde	117.0425930962	C(=O)C[C@H]([NH3+])C(=O)[O-]		HOSWPDPVFBCLSY-VKHMYHEASA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-2113	CPD0-2113	1-stearoyl- sn -glycerol 3-phosphate	438.274640245					C21H41O7P			plantcyc <https://plantcyc.org/>	1-octadecanoyl- sn -glycerol 3-phosphate	438.274640245	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])[O-]		LAYXSTYJRSVXIH-HXUWFJFHSA-L	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphates	1-acylglycerol-3-phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-15778	CPD-15778	5-(hydroxymethyl)-2-methyl-4(1H)-pyrimidinone	140.0585775114					C6H8N2O2			plantcyc <https://plantcyc.org/>	5-(hydroxymethyl)-2-methylpyrimidin-4(1H)-one // 5-(hydroxymethyl)-2-methylpyrimidin-4-ol	140.0585775114	CC1(\N=C(C(/CO)=C/N=1)\O)		ATTZFOQANXUZIP-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Diazines	Pyrimidines and pyrimidine derivatives	Pyrimidones	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
PLASTOQUINONE-9	PLASTOQUINONE-9	plastoquinone-9	748.6158318122					C53H80O2			plantcyc <https://plantcyc.org/>		748.6158318122	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(/C)=C(C)/C(\C=1)=O)=O)		FKUYMLZIRPABFK-IQSNHBBHSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Quinone and hydroquinone lipids	Polyprenylbenzoquinones	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-2748	CPD-2748	(S)-nornicotine	148.1000483956					C9H13N2			plantcyc <https://plantcyc.org/>	(-)-nornicotine	148.1000483956	C1(CC[C@H]([NH2+]1)C2(\C=N/C=C\C=2))		MYKUKUCHPMASKF-VIFPVBQESA-O	Organic compounds	Organoheterocyclic compounds	Pyridines and derivatives	Pyrrolidinylpyridines	Pyrrolidinylpyridines	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
